start_latitude,start_longitude,end_latitude,end_longitude,segment_end_condition,segment_type,speed_limit,weather_group,distance,heading,elevation,grade,road_incline_angle,sine_road_incline_angle,gravity,gravity_times_sine_road_incline_angle
-31.5465812,137.1269165,-31.550442,137.1247162,max_length,race,30.55556,18.1290721,477.25,-2.6894826,159.5,0.0013561,0.0776988,0.0013561,9.7895567,0.0132756
-31.550442,137.1247162,-31.5546595,137.124562,max_length,race,30.55556,18.1308877,469.19,-3.1104385,158.5,-0.0035083,-0.20101,-0.0035083,9.7895908,-0.0343448
-31.5546595,137.124562,-31.5585823,137.1264222,max_length,race,30.55556,18.133585,470.46,2.7575853,159.0,-0.0054856,-0.3142986,-0.0054855,9.7895786,-0.0537007
-31.5585823,137.1264222,-31.5624873,137.1284943,max_length,race,30.55556,18.1366922,476.54,2.7169715,157.0,-0.0021119,-0.1210028,-0.0021119,9.7896435,-0.0206747
-31.5624873,137.1284943,-31.5664014,137.1305715,max_length,race,30.55556,18.1398886,477.66,2.7169366,156.0,0.0045482,0.2605909,0.0045482,9.7896775,0.0445254
-31.5664014,137.1305715,-31.5703554,137.1326699,max_length,race,30.55556,18.143153,482.52,2.716954,160.5,0.0096041,0.5502575,0.0096037,9.7895418,0.0940158
-31.5703554,137.1326699,-31.5742412,137.1347304,max_length,race,30.55556,18.146453,474.13,2.7172682,167.0,0.0071716,0.4108954,0.0071714,9.7893444,0.0702033
-31.5742412,137.1347304,-31.5781185,137.1367912,max_length,race,30.55556,18.1497684,473.28,2.716413,167.5,-0.0003888,-0.0222766,-0.0003888,9.7893321,-0.0038061
-31.5781185,137.1367912,-31.582052,137.1388396,max_length,race,30.55556,18.1531434,478.5,2.7240575,167.0,0.0062982,0.3608555,0.0062981,9.7893507,0.0616543
-31.582052,137.1388396,-31.5861506,137.1401768,max_length,race,30.55556,18.1564785,473.02,2.8705081,168.5,0.0003866,0.0221505,0.0003866,9.7893076,0.0037845
-31.5861506,137.1401768,-31.5904188,137.1408459,max_length,race,30.55556,18.1596651,478.82,3.0088429,164.5,-0.0128892,-0.7384559,-0.0128881,9.7894344,-0.1261672
-31.5904188,137.1408459,-31.5946409,137.1414881,max_length,race,30.55556,18.1627831,473.4,3.0127524,158.0,-0.0146743,-0.8407151,-0.0146727,9.7896384,-0.1436404
-31.5946409,137.1414881,-31.5988545,137.142127,max_length,race,30.55556,18.1659197,472.42,3.0131539,151.5,-0.0140463,-0.8047408,-0.0140449,9.7898424,-0.1374974
-31.5988545,137.142127,-31.6030519,137.1427664,max_length,race,30.55556,18.1690905,470.64,3.0125779,146.0,-0.0106668,-0.6111394,-0.0106662,9.7900155,-0.1044223
-31.6030519,137.1427664,-31.607188,137.1433906,max_length,race,30.55556,18.1722739,463.7,3.0137647,140.0,-0.0124135,-0.7112046,-0.0124125,9.7902041,-0.1215209
-31.607188,137.1433906,-31.6113641,137.1440199,max_length,race,30.55556,18.1754896,468.17,3.0139567,132.0,-0.0173368,-0.993226,-0.0173342,9.7904543,-0.1697097
-31.6113641,137.1440199,-31.6154911,137.1446483,max_length,race,30.55556,18.1787449,462.74,3.0126477,125.0,-0.0123401,-0.7069998,-0.0123392,9.7906737,-0.1208091
-31.6154911,137.1446483,-31.6196161,137.1452763,max_length,race,30.55556,18.1820231,462.52,3.0126652,122.0,-0.0039693,-0.2274229,-0.0039693,9.7907696,-0.0388625
-31.6196161,137.1452763,-31.6237158,137.1459021,max_length,race,30.55556,18.1853317,459.7,3.0123336,122.0,-0.0002054,-0.0117686,-0.0002054,9.7907729,-0.002011
-31.6237158,137.1459021,-31.6277705,137.1465106,max_length,race,30.55556,18.1886503,454.53,3.0144978,120.5,-0.006064,-0.3474373,-0.0060639,9.7908225,-0.0593706
-31.6277705,137.1465106,-31.6318572,137.1471724,max_length,race,30.55556,18.1920124,458.72,3.0045669,118.0,-0.0075989,-0.4353765,-0.0075987,9.7909029,-0.0743981
-31.6318572,137.1471724,-31.6358249,137.1482989,max_length,race,30.55556,18.1955041,453.9,2.9044199,115.0,-0.0072647,-0.4162293,-0.0072645,9.7909987,-0.0711267
-31.6358249,137.1482989,-31.6398457,137.1496972,max_length,race,30.55556,18.1991866,466.28,2.8537355,110.0,-0.0057567,-0.329831,-0.0057566,9.7911563,-0.0563638
-31.6398457,137.1496972,-31.6441958,137.1512237,max_length,race,30.55556,18.2031577,504.83,2.851292,108.0,-0.0008643,-0.0495207,-0.0008643,9.7912213,-0.0084626
-31.6441958,137.1512237,-31.6485748,137.1527483,max_length,race,30.55556,18.207349,507.86,2.8534562,108.0,0.0002041,0.0116941,0.0002041,9.7912249,0.0019984
-31.6485748,137.1527483,-31.6529956,137.1542925,max_length,race,30.55556,18.2116237,512.84,2.8525836,107.5,-0.0012714,-0.0728458,-0.0012714,9.7912438,-0.0124486
-31.6529956,137.1542925,-31.6572381,137.1559117,max_length,race,30.55556,18.2159172,496.02,2.8274857,107.5,0.0022472,0.1287549,0.0022472,9.7912473,0.0220029
-31.6572381,137.1559117,-31.6611332,137.1582289,max_length,race,30.55556,18.2202353,485.48,2.672867,107.5,0.0018498,0.1059856,0.0018498,9.7912506,0.0181119
-31.6611332,137.1582289,-31.6649266,137.1607265,max_length,race,30.55556,18.2246331,483.53,2.6308046,106.0,-0.0090823,-0.5203632,-0.0090819,9.7913,-0.0889236
-31.6649266,137.1607265,-31.6686739,137.1631847,max_length,race,30.55556,18.2290502,477.23,2.6323928,101.5,-0.0121544,-0.6963615,-0.0121535,9.7914419,-0.1190003
-31.6686739,137.1631847,-31.6724641,137.1656761,max_length,race,30.55556,18.2335092,482.92,2.6315376,97.0,-0.0093139,-0.5336317,-0.0093135,9.7915838,-0.0911939
-31.6724641,137.1656761,-31.6762017,137.1681744,max_length,race,30.55556,18.2380188,478.14,2.6243992,92.0,-0.011568,-0.662768,-0.0115672,9.7917412,-0.113263
-31.6762017,137.1681744,-31.679442,137.1714481,max_length,race,30.55556,18.2425352,475.17,2.4314531,85.5,-0.0125206,-0.7173401,-0.0125196,9.7919446,-0.1225912
-31.679442,137.1714481,-31.6818224,137.1756745,max_length,race,30.55556,18.2469476,479.58,2.1554642,83.0,-0.000772,-0.0442323,-0.000772,9.792024,-0.0075594
-31.6818224,137.1756745,-31.6831301,137.1804749,max_length,race,30.55556,18.2509435,476.94,1.8806272,87.5,0.011359,0.6507948,0.0113583,9.7918866,0.1112192
-31.6831301,137.1804749,-31.6838987,137.1856037,max_length,race,30.55556,18.2544924,492.77,1.7451373,87.5,-0.0056316,-0.3226635,-0.0056315,9.7918875,-0.055143
-31.6838987,137.1856037,-31.6848438,137.1908552,max_length,race,30.55556,18.2580259,507.9,1.779241,82.5,-0.008326,-0.4770336,-0.0083257,9.7920425,-0.0815256
-31.6848438,137.1908552,-31.6864788,137.1955658,max_length,race,30.55556,18.2618619,481.37,1.9581023,82.0,0.0067346,0.3858583,0.0067344,9.7920589,0.0659436
-31.6864788,137.1955658,-31.6887994,137.199823,max_length,race,30.55556,18.2660771,478.37,2.1405591,87.0,0.0101086,0.5791604,0.0101081,9.7919062,0.0989776
-31.6887994,137.199823,-31.6917836,137.2035422,max_length,race,30.55556,18.2706658,483.67,2.326873,90.0,0.0008093,0.0463695,0.0008093,9.7918158,0.0079245
-31.6917836,137.2035422,-31.694735,137.2062823,max_length,race,30.55556,18.2751602,418.23,2.4730268,86.5,-0.0132923,-0.7615478,-0.0132911,9.7919262,-0.1301455
-31.694735,137.2062823,-31.6972824,137.2088552,max_length,race,30.55556,18.2791668,373.48,2.4316974,81.5,-0.0139403,-0.7986686,-0.0139389,9.7920827,-0.1364909
-31.6972824,137.2088552,-31.6994171,137.2120088,max_length,race,30.55556,18.2829335,381.26,2.2428528,76.0,-0.0096647,-0.5537293,-0.0096642,9.7922543,-0.0946343
-31.6994171,137.2120088,-31.7008971,137.2152546,max_length,race,30.55556,18.2864101,348.39,2.0627872,73.5,-0.0090742,-0.5198991,-0.0090738,9.792333,-0.0888537
-31.7008971,137.2152546,-31.702116,137.2191782,max_length,race,30.55556,18.2896899,395.16,1.9209094,71.5,-0.0088938,-0.5095638,-0.0088934,9.7923958,-0.0870877
-31.702116,137.2191782,-31.7038556,137.2231555,max_length,race,30.55556,18.2933146,423.07,2.0456655,69.0,-0.0094793,-0.5431076,-0.0094789,9.7924741,-0.0928219
-31.7038556,137.2231555,-31.7063213,137.2259278,max_length,race,30.55556,18.2972217,379.41,2.3784125,68.5,0.0039322,0.2252973,0.0039322,9.7924912,0.038506
-31.7063213,137.2259278,-31.7093742,137.227639,max_length,race,30.55556,18.3011293,376.09,2.6966384,71.0,0.0166012,0.9510913,0.0165989,9.7924163,0.1625433
-31.7093742,137.227639,-31.7127487,137.2282548,max_length,race,30.55556,18.3048773,379.72,2.9875848,76.5,0.0135603,0.7769003,0.0135591,9.7922492,0.1327741
-31.7127487,137.2282548,-31.7168246,137.229526,max_length,race,30.55556,18.3090166,468.9,2.8822542,81.5,0.0095759,0.5486419,0.0095755,9.7920979,0.0937642
-31.7168246,137.229526,-31.7205857,137.2322808,max_length,race,30.55556,18.3139894,492.75,2.5844137,83.0,8.83e-05,0.0050592,8.83e-05,9.7920548,0.0008646
-31.7205857,137.2322808,-31.7241397,137.2352935,max_length,race,30.55556,18.3192447,487.21,2.516887,83.0,-0.0032975,-0.1889321,-0.0032975,9.7920577,-0.0322893
-31.7241397,137.2352935,-31.7277366,137.2383457,max_length,race,30.55556,18.3245396,493.25,2.5164157,82.5,0.0009335,0.0534856,0.0009335,9.792076,0.0091409
-31.7277366,137.2383457,-31.7312904,137.2413624,max_length,race,30.55556,18.3298687,487.4,2.5162761,81.5,0.0017392,0.0996487,0.0017392,9.7921098,0.0170304
-31.7312904,137.2413624,-31.734855,137.2444444,max_length,race,30.55556,18.3352224,492.0,2.5075494,84.0,0.0057234,0.3279231,0.0057233,9.7920355,0.0560428
-31.734855,137.2444444,-31.7382606,137.2478612,max_length,race,30.55556,18.3406504,497.81,2.435223,87.5,0.0012032,0.0689382,0.0012032,9.7919303,0.0117817
-31.7382606,137.2478612,-31.7414376,137.2515006,max_length,race,30.55556,18.3460765,493.2,2.369267,87.5,0.0023578,0.1350917,0.0023578,9.791933,0.0230874
-31.7414376,137.2515006,-31.7446905,137.2552606,max_length,race,30.55556,18.3515546,507.2,2.3647815,88.0,0.0034386,0.1970165,0.0034386,9.7919202,0.0336705
-31.7446905,137.2552606,-31.7479075,137.2589897,max_length,race,30.55556,18.357107,502.29,2.3633852,91.5,0.0041181,0.2359484,0.0041181,9.7918148,0.0403237
-31.7479075,137.2589897,-31.7511236,137.2627191,max_length,race,30.55556,18.3626575,502.23,2.3632282,93.0,0.0047746,0.2735624,0.0047745,9.7917711,0.0467508
-31.7511236,137.2627191,-31.7543764,137.2664883,max_length,race,30.55556,18.3682635,507.77,2.3636121,94.0,0.0035506,0.2034335,0.0035506,9.7917428,0.0347666
-31.7543764,137.2664883,-31.7575817,137.2701984,max_length,race,30.55556,18.3738821,500.08,2.3641706,97.5,0.0027198,0.1558327,0.0027198,9.7916374,0.0266313
-31.7575817,137.2701984,-31.7608027,137.27393,max_length,race,30.55556,18.3794955,502.74,2.3637343,100.0,0.004187,0.239896,0.004187,9.7915629,0.0409973
-31.7608027,137.27393,-31.7639825,137.2776168,max_length,race,30.55556,18.3851099,496.5,2.3633678,100.5,0.0043131,0.2471209,0.0043131,9.79155,0.0422319
-31.7639825,137.2776168,-31.7671087,137.2812418,max_length,race,30.55556,18.390662,488.14,2.3633329,101.5,0.0028984,0.1660656,0.0028984,9.7915217,0.0283797
-31.7671087,137.2812418,-31.7702621,137.2848979,max_length,race,30.55556,18.3962091,492.35,2.3634027,103.0,0.0015553,0.0891121,0.0015553,9.791478,0.0152287
-31.7702621,137.2848979,-31.7733546,137.2884838,max_length,race,30.55556,18.4017437,482.86,2.3633678,104.0,0.0020655,0.1183443,0.0020655,9.7914496,0.0202242
-31.7733546,137.2884838,-31.7765225,137.292055,max_length,race,30.55556,18.4072762,487.9,2.3774701,104.5,0.0011158,0.0639306,0.0011158,9.7914367,0.0109253
-31.7765225,137.292055,-31.7801822,137.2947924,max_length,race,30.55556,18.41287,482.24,2.5752333,103.0,-0.0069942,-0.4007316,-0.006994,9.7914858,-0.0684817
-31.7801822,137.2947924,-31.784202,137.2970573,max_length,race,30.55556,18.4185409,495.6,2.694928,99.0,-0.0091854,-0.5262699,-0.009185,9.7916123,-0.089936
-31.784202,137.2970573,-31.7882845,137.299353,max_length,race,30.55556,18.4243236,503.15,2.6957134,95.0,-0.0077288,-0.4428188,-0.0077286,9.791739,-0.0756764
-31.7882845,137.299353,-31.7923189,137.3016292,max_length,race,30.55556,18.4301354,497.52,2.6944393,92.0,-0.0050383,-0.2886709,-0.0050382,9.7918349,-0.0493332
-31.7923189,137.3016292,-31.7964071,137.3039269,max_length,race,30.55556,18.4359677,503.79,2.6959577,90.0,-0.0018272,-0.1046907,-0.0018272,9.7918999,-0.0178918
-31.7964071,137.3039269,-31.8004452,137.3062041,max_length,race,30.55556,18.4418177,497.93,2.6946662,89.0,-0.0011525,-0.0660334,-0.0011525,9.7919341,-0.0112852
-31.8004452,137.3062041,-31.8044779,137.3084849,max_length,race,30.55556,18.4476462,497.53,2.6935492,89.0,0.002115,0.1211804,0.002115,9.7919373,0.0207099
-31.8044779,137.3084849,-31.8085283,137.3107649,max_length,race,30.55556,18.4534952,499.27,2.6953992,91.0,0.0064988,0.3723486,0.0064987,9.7918789,0.0636345
-31.8085283,137.3107649,-31.8126444,137.3130821,max_length,race,30.55556,18.4594132,507.37,2.6953818,92.5,-0.0004669,-0.0267514,-0.0004669,9.7918359,-0.0045718
-31.8126444,137.3130821,-31.8168097,137.3154359,max_length,race,30.55556,18.4654281,513.79,2.6939332,93.0,0.0009846,0.0564134,0.0009846,9.7918238,0.009641
-31.8168097,137.3154359,-31.8209267,137.3177593,max_length,race,30.55556,18.4714549,507.7,2.6944568,94.0,0.0023237,0.133138,0.0023237,9.7917963,0.0227532
-31.8209267,137.3177593,-31.8250548,137.3200767,max_length,race,30.55556,18.4774582,508.57,2.6965337,95.5,0.0040575,0.2324763,0.0040575,9.7917534,0.03973
-31.8250548,137.3200767,-31.8291985,137.3224203,max_length,race,30.55556,18.4834894,511.2,2.6936364,97.5,-0.0004258,-0.0243965,-0.0004258,9.791695,-0.0041693
-31.8291985,137.3224203,-31.8331584,137.3246514,max_length,race,30.55556,18.4894059,488.17,2.6951549,96.0,-0.0028947,-0.1658536,-0.0028947,9.7917446,-0.0283442
-31.8331584,137.3246514,-31.8371621,137.3269134,max_length,race,30.55556,18.4952234,493.82,2.6940902,93.5,-0.0020642,-0.1182698,-0.0020642,9.7918249,-0.0202123
-31.8371621,137.3269134,-31.8411521,137.3291586,max_length,race,30.55556,18.5010647,491.76,2.6956785,93.0,-0.0026544,-0.1520856,-0.0026544,9.7918436,-0.0259915
-31.8411521,137.3291586,-31.8451536,137.3314166,max_length,race,30.55556,18.5069051,493.43,2.6945964,93.0,-0.0023232,-0.1331093,-0.0023232,9.7918468,-0.0227484
-31.8451536,137.3314166,-31.8491806,137.3336908,max_length,race,30.55556,18.5127752,496.64,2.6943171,91.0,-0.0056031,-0.3210306,-0.005603,9.7919118,-0.0548641
-31.8491806,137.3336908,-31.8530551,137.3358771,max_length,race,30.55556,18.5185516,477.76,2.6946487,86.5,-0.0019866,-0.1138236,-0.0019866,9.7920539,-0.0194529
-31.8530551,137.3358771,-31.8571436,137.3381799,max_length,race,30.55556,18.5243689,503.97,2.6953818,85.5,0.0030957,0.17737,0.0030957,9.792088,0.0303134
-31.8571436,137.3381799,-31.8611807,137.3404632,max_length,race,30.55556,18.5303031,498.01,2.6937761,86.0,-0.0054639,-0.3130553,-0.0054638,9.7920758,-0.0535019
-31.8611807,137.3404632,-31.8652078,137.342739,max_length,race,30.55556,18.53619,496.7,2.6941077,85.0,-0.0022268,-0.127586,-0.0022268,9.7921099,-0.0218051
-31.8652078,137.342739,-31.8692999,137.345045,max_length,race,30.55556,18.5421085,504.45,2.6952247,87.5,0.0094307,0.5403233,0.0094303,9.7920361,0.0923418
-31.8692999,137.345045,-31.8733391,137.3473317,max_length,race,30.55556,18.5480296,498.35,2.6934445,87.5,-0.0009916,-0.0568145,-0.0009916,9.7920394,-0.0097098
-31.8733391,137.3473317,-31.8774225,137.3496407,max_length,race,30.55556,18.5539382,503.69,2.6939332,85.5,-0.001831,-0.1049085,-0.001831,9.7921044,-0.0179293
-31.8774225,137.3496407,-31.8814984,137.3519354,max_length,race,30.55556,18.5598597,502.35,2.6956436,86.0,-0.0016019,-0.091782,-0.0016019,9.7920923,-0.015686
-31.8814984,137.3519354,-31.885574,137.354242,max_length,race,30.55556,18.5657649,502.8,2.693619,86.0,0.0029417,0.1685465,0.0029417,9.7920956,0.0288054
-31.885574,137.354242,-31.8897034,137.3565767,max_length,race,30.55556,18.5716991,509.34,2.6940379,88.5,0.0041129,0.2356505,0.0041129,9.7920217,0.0402736
-31.8897034,137.3565767,-31.89378,137.3588821,max_length,race,30.55556,18.5776195,502.84,2.6939506,91.5,-0.0006738,-0.0386059,-0.0006738,9.7919325,-0.0065978
-31.89378,137.3588821,-31.8978814,137.3611948,max_length,race,30.55556,18.5835027,505.62,2.6951025,92.0,0.0029693,0.1701279,0.0029693,9.7919204,0.0290751
-31.8978814,137.3611948,-31.9019185,137.3634738,max_length,race,30.55556,18.5893402,497.8,2.6946836,93.0,0.0001304,0.0074714,0.0001304,9.7918928,0.0012769
-31.9019185,137.3634738,-31.9059983,137.3657808,max_length,race,30.55556,18.5951466,503.22,2.6940379,92.5,-3.64e-05,-0.0020856,-3.64e-05,9.7919115,-0.0003564
-31.9059983,137.3657808,-31.9100384,137.368062,max_length,race,30.55556,18.6009368,498.18,2.6946313,92.5,0.0020539,0.1176796,0.0020539,9.7919148,0.0201116
-31.9100384,137.368062,-31.914076,137.3703468,max_length,race,30.55556,18.6066777,498.07,2.6937935,93.5,0.0027733,0.158898,0.0027733,9.7918872,0.0271558
-31.914076,137.3703468,-31.9181593,137.3726601,max_length,race,30.55556,18.6124307,503.81,2.6933746,94.0,0.003306,0.1894192,0.003306,9.7918751,0.0323719
-31.9181593,137.3726601,-31.9222792,137.3747338,max_length,race,30.55556,18.6181472,498.17,2.7378456,96.0,0.0032947,0.1887717,0.0032947,9.7918167,0.0322611
-31.9222792,137.3747338,-31.9267067,137.3758467,max_length,race,30.55556,18.623693,503.39,2.9314027,98.5,0.0014985,0.0858577,0.0014985,9.791743,0.0146729
-31.9267067,137.3758467,-31.9309634,137.3774273,max_length,race,30.55556,18.6291542,496.27,2.8363171,98.5,0.005242,0.3003417,0.0052419,9.7917465,0.0513274
-31.9309634,137.3774273,-31.9348797,137.3799841,max_length,race,30.55556,18.6347166,497.85,2.6356392,99.0,0.0030968,0.177433,0.0030968,9.7917344,0.030323
-31.9348797,137.3799841,-31.9388231,137.3826029,max_length,race,30.55556,18.6403703,503.33,2.628396,102.5,0.0051941,0.2975973,0.005194,9.7916296,0.0508577
-31.9388231,137.3826029,-31.9427282,137.385193,max_length,race,30.55556,18.6459986,498.28,2.6289545,108.0,0.0111614,0.6394746,0.0111607,9.791463,0.1092796
-31.9427282,137.385193,-31.9466773,137.3878193,max_length,race,30.55556,18.6516024,504.22,2.6278375,113.5,0.0103156,0.5910194,0.0103151,9.7912965,0.1009982
-31.9466773,137.3878193,-31.9505852,137.3904137,max_length,race,30.55556,18.6571781,498.74,2.628588,116.0,0.0034991,0.2004828,0.0034991,9.7912225,0.0342605
-31.9505852,137.3904137,-31.9545286,137.3930333,max_length,race,30.55556,18.6627173,503.34,2.6283437,118.0,0.0046783,0.2680449,0.0046782,9.791164,0.045805
-31.9545286,137.3930333,-31.9585392,137.395695,max_length,race,30.55556,18.6682954,511.8,2.6287626,119.5,0.0039891,0.2285574,0.0039891,9.7911209,0.0390578
-31.9585392,137.395695,-31.9625132,137.398341,max_length,race,30.55556,18.6738617,507.52,2.6274012,121.0,0.0007616,0.0436365,0.0007616,9.7910779,0.0074569
-31.9625132,137.398341,-31.9665398,137.4010083,max_length,race,30.55556,18.679402,513.6,2.6296178,123.5,0.0065288,0.3740674,0.0065287,9.791004,0.0639225
-31.9665398,137.4010083,-31.970521,137.4036569,max_length,race,30.55556,18.6849097,508.33,2.6277852,127.5,0.00882,0.5053357,0.0088197,9.7908838,0.0863527
-31.970521,137.4036569,-31.9745044,137.4063068,max_length,race,30.55556,18.6903529,508.59,2.6278375,132.0,0.0090424,0.5180772,0.009042,9.7907482,0.0885279
-31.9745044,137.4063068,-31.9785486,137.4089713,max_length,race,30.55556,18.6957936,515.16,2.631974,135.5,0.0050765,0.2908595,0.0050764,9.7906434,0.0497012
-31.9785486,137.4089713,-31.9825411,137.4115707,max_length,race,30.55556,18.7011863,507.15,2.6370354,132.5,-0.0181225,-1.0382291,-0.0181195,9.7907392,-0.1774033
-31.9825411,137.4115707,-31.9864983,137.4141438,max_length,race,30.55556,18.7064721,502.51,2.6375939,124.0,-0.0183781,-1.052869,-0.018375,9.7910048,-0.1799097
-31.9864983,137.4141438,-31.9904133,137.4166921,max_length,race,30.55556,18.7116664,497.26,2.637175,116.0,-0.00897,-0.5139294,-0.0089696,9.7912549,-0.0878236
-31.9904133,137.4166921,-31.9943268,137.419242,max_length,race,30.55556,18.716793,497.18,2.6367562,110.5,-0.0072526,-0.4155361,-0.0072524,9.7914278,-0.0710114
-31.9943268,137.419242,-31.9982982,137.4218272,max_length,race,30.55556,18.7219153,504.42,2.637175,109.5,0.0023306,0.1335333,0.0023306,9.7914618,0.02282
-31.9982982,137.4218272,-32.0022132,137.4243795,max_length,race,30.55556,18.726997,497.43,2.6365642,114.0,0.0078406,0.4492241,0.0078404,9.7913262,0.0767679
-32.0022132,137.4243795,-32.0061917,137.4269662,max_length,race,30.55556,18.7320395,505.17,2.6377336,119.5,0.0108028,0.6189308,0.0108022,9.7911596,0.1057661
-32.0061917,137.4269662,-32.0101015,137.4295169,max_length,race,30.55556,18.7370357,496.84,2.6363024,121.5,-0.0005994,-0.0343431,-0.0005994,9.7911011,-0.0058688
-32.0101015,137.4295169,-32.0140012,137.4320527,max_length,race,30.55556,18.7419385,495.17,2.6376986,124.0,0.0069729,0.3995113,0.0069727,9.7910271,0.0682699
-32.0140012,137.4320527,-32.0179244,137.4346111,max_length,race,30.55556,18.7468055,498.49,2.6365118,127.5,0.00856,0.4904399,0.0085597,9.7909223,0.0838074
-32.0179244,137.4346111,-32.0217807,137.437122,max_length,race,30.55556,18.751602,489.8,2.637175,130.5,0.0099142,0.5680232,0.0099137,9.7908329,0.0970634
-32.0217807,137.437122,-32.0256289,137.4396302,max_length,race,30.55556,18.7563079,488.89,2.6367736,132.5,0.0027733,0.158898,0.0027733,9.7907743,0.0271528
-32.0256289,137.4396302,-32.0294393,137.4421066,max_length,race,30.55556,18.7609407,483.75,2.6380128,134.0,0.0048031,0.2751952,0.004803,9.7907311,0.0470249
-32.0294393,137.4421066,-32.0333151,137.4446331,max_length,race,30.55556,18.7655457,492.4,2.6367562,136.5,-0.0017959,-0.1028974,-0.0017959,9.7906571,-0.017583
-32.0333151,137.4446331,-32.0373837,137.4468332,max_length,race,30.55556,18.7701618,497.68,2.7117879,129.5,-0.026445,-1.5148338,-0.0264358,9.7908763,-0.2588296
-32.0373837,137.4468332,-32.0418545,137.4470937,max_length,race,30.55556,18.7745106,497.74,3.0922347,115.0,-0.0244904,-1.4029161,-0.0244831,9.7913273,-0.239722
-32.0418545,137.4470937,-32.04638,137.4466867,max_length,race,30.55556,18.7784642,504.67,-3.0655138,106.5,-0.0101947,-0.584093,-0.0101942,9.7915932,-0.0998175
-32.04638,137.4466867,-32.050853,137.4462757,max_length,race,30.55556,18.7822395,498.88,-3.0638731,103.0,-0.0083625,-0.4791248,-0.0083622,9.7917049,-0.0818802
-32.050853,137.4462757,-32.0555406,137.4458528,max_length,race,30.55556,18.7860458,522.76,-3.0652869,100.5,-0.0082567,-0.4730633,-0.0082564,9.7917858,-0.0808449
-32.0555406,137.4458528,-32.0604123,137.4454085,max_length,race,30.55556,18.7899782,543.32,-3.0644491,96.0,-0.0108616,-0.6222994,-0.010861,9.7919285,-0.1063501
-32.0604123,137.4454085,-32.0652319,137.4449707,max_length,race,30.55556,18.7939218,537.5,-3.0647633,90.0,-0.0098696,-0.5654681,-0.0098691,9.7921176,-0.0966394
-32.0652319,137.4449707,-32.0701115,137.4445301,max_length,race,30.55556,18.7978262,544.17,-3.0652345,85.5,-0.0049628,-0.2843452,-0.0049627,9.7922604,-0.0485961
-32.0701115,137.4445301,-32.0749402,137.4440816,max_length,race,30.55556,18.8016882,538.59,-3.0630528,82.5,-0.0107599,-0.6164731,-0.0107593,9.792357,-0.1053589
-32.0749402,137.4440816,-32.0797483,137.4436447,max_length,race,30.55556,18.8054772,536.22,-3.0647458,77.5,-0.0076702,-0.4394615,-0.00767,9.7925152,-0.0751086
-32.0797483,137.4436447,-32.084631,137.443196,max_length,race,30.55556,18.8092436,544.57,-3.0638906,74.5,0.0006553,0.0375459,0.0006553,9.7926117,0.0064171
-32.084631,137.443196,-32.0894599,137.4427518,max_length,race,30.55556,18.8129716,538.58,-3.0638208,74.0,-0.0039164,-0.224392,-0.0039164,9.7926311,-0.0383519
-32.0894599,137.4427518,-32.0943375,137.4423049,max_length,race,30.55556,18.816652,544.0,-3.0641349,71.5,-0.0035006,-0.2005688,-0.0035006,9.7927122,-0.0342804
-32.0943375,137.4423049,-32.0991559,137.4418618,max_length,race,30.55556,18.8202821,537.41,-3.0638557,67.5,-0.0078219,-0.4481527,-0.0078217,9.7928396,-0.0765967
-32.0991559,137.4418618,-32.1040119,137.4414167,max_length,race,30.55556,18.8238577,541.59,-3.0641,65.0,-0.0024678,-0.1413942,-0.0024678,9.7929206,-0.024167
-32.1040119,137.4414167,-32.1087891,137.4409834,max_length,race,30.55556,18.8273727,532.77,-3.0649203,63.5,-0.0034205,-0.1959794,-0.0034205,9.7929708,-0.0334969
-32.1087891,137.4409834,-32.1135709,137.4405452,max_length,race,30.55556,19.1700406,533.31,-3.0641349,61.5,-0.0037147,-0.2128357,-0.0037147,9.7930365,-0.0363782
-32.1135709,137.4405452,-32.1183645,137.440096,max_length,race,30.55556,19.1687743,534.7,-3.0623896,58.5,-0.006021,-0.3449737,-0.0060209,9.7931329,-0.0589635
-32.1183645,137.440096,-32.1230575,137.4397704,max_length,race,30.55556,19.1675116,522.74,-3.0828972,56.0,-0.0040884,-0.2342468,-0.0040884,9.7932139,-0.0400386
-32.1230575,137.4397704,-32.1277818,137.4403633,max_length,race,30.55556,19.1661727,528.28,3.0357035,54.5,-0.0026856,-0.1538732,-0.0026856,9.7932641,-0.0263008
-32.1277818,137.4403633,-32.1322718,137.4419777,max_length,race,30.55556,19.1646969,521.9,2.8460386,54.0,0.0011629,0.0666292,0.0011629,9.7932832,0.0113886
-32.1322718,137.4419777,-32.1363856,137.4445215,max_length,race,30.55556,19.1631344,516.35,2.659236,54.0,0.0001573,0.0090126,0.0001573,9.7932867,0.0015405
-32.1363856,137.4445215,-32.1401494,137.4479341,max_length,race,30.55556,19.161511,527.64,2.4868324,54.0,0.0016079,0.0921258,0.0016079,9.7932899,0.0157466
-32.1401494,137.4479341,-32.1437938,137.4514304,max_length,race,30.55556,19.1598616,522.09,2.4593958,55.0,0.0014219,0.0814688,0.0014219,9.7932621,0.013925
-32.1437938,137.4514304,-32.1474791,137.4549688,max_length,race,30.55556,19.1582011,528.11,2.4590293,55.0,0.0010774,0.0617304,0.0010774,9.7932651,0.0105513
